,time,steps,apples,scores,wins
215,02:43:13,64,0,-10.64,False
216,02:43:13,1,0,-10.0,False
217,02:43:13,64,0,-10.64,False
218,02:43:13,2,0,-10.01,False
219,02:43:14,64,0,-10.64,False
220,02:43:14,65,1,-8.13999999999999,False
221,02:43:14,64,0,-10.64,False
222,02:43:15,64,0,-10.64,False
223,02:43:15,64,0,-10.64,False
224,02:43:15,64,0,-10.64,False
225,02:43:16,64,0,-10.64,False
226,02:43:16,64,0,-10.64,False
227,02:43:16,64,0,-10.64,False
228,02:43:16,64,0,-10.64,False
229,02:43:17,64,0,-10.64,False
230,02:43:17,64,0,-10.64,False
231,02:43:17,64,0,-10.64,False
232,02:43:17,2,0,-10.01,False
233,02:43:17,1,0,-10.0,False
234,02:43:18,64,0,-10.64,False
235,02:43:18,2,0,-10.01,False
236,02:43:18,64,0,-10.64,False
237,02:43:18,64,0,-10.64,False
238,02:43:19,64,0,-10.64,False
239,02:43:19,64,0,-10.64,False
240,02:43:19,64,0,-10.64,False
241,02:43:19,2,0,-10.01,False
242,02:43:20,64,0,-10.64,False
243,02:43:20,64,0,-10.64,False
244,02:43:20,64,0,-10.64,False
245,02:43:21,64,0,-10.64,False
246,02:43:21,64,0,-10.64,False
247,02:43:21,64,0,-10.64,False
248,02:43:22,64,0,-10.64,False
249,02:43:22,2,0,-10.01,False
250,02:43:22,64,0,-10.64,False
251,02:43:22,64,0,-10.64,False
252,02:43:22,1,0,-10.0,False
253,02:43:22,2,0,-10.01,False
254,02:43:22,64,0,-10.64,False
255,02:43:23,64,0,-10.64,False
256,02:43:23,66,1,-8.14999999999999,False
257,02:43:23,64,0,-10.64,False
258,02:43:24,64,0,-10.64,False
259,02:43:24,64,0,-10.64,False
260,02:43:24,64,0,-10.64,False
261,02:43:25,64,0,-10.64,False
262,02:43:25,64,0,-10.64,False
263,02:43:25,1,0,-10.0,False
264,02:43:25,64,0,-10.64,False
265,02:43:25,2,0,-10.01,False
266,02:43:26,64,0,-10.64,False
267,02:43:26,64,0,-10.64,False
268,02:43:26,64,0,-10.64,False
269,02:43:27,64,0,-10.64,False
270,02:43:27,64,0,-10.64,False
271,02:43:27,64,0,-10.64,False
272,02:43:27,64,0,-10.64,False
273,02:43:28,64,0,-10.64,False
274,02:43:28,64,0,-10.64,False
275,02:43:28,2,0,-10.01,False
276,02:43:28,64,0,-10.64,False
277,02:43:28,2,0,-10.01,False
278,02:43:29,64,0,-10.64,False
279,02:43:29,2,0,-10.01,False
280,02:43:29,1,0,-10.0,False
281,02:43:29,64,0,-10.64,False
282,02:43:29,64,0,-10.64,False
283,02:43:30,64,0,-10.64,False
284,02:43:30,64,0,-10.64,False
285,02:43:30,64,0,-10.64,False
286,02:43:31,64,0,-10.64,False
287,02:43:31,64,0,-10.64,False
288,02:43:31,64,0,-10.64,False
289,02:43:32,64,0,-10.64,False
290,02:43:32,64,0,-10.64,False
291,02:43:32,64,0,-10.64,False
292,02:43:32,1,0,-10.0,False
293,02:43:32,64,0,-10.64,False
294,02:43:33,66,1,-8.14999999999999,False
295,02:43:33,64,0,-10.64,False
296,02:43:33,66,1,-8.14999999999999,False
297,02:43:33,1,0,-10.0,False
298,02:43:33,1,0,-10.0,False
299,02:43:33,2,0,-10.01,False
300,02:43:33,1,0,-10.0,False
301,02:43:33,1,0,-10.0,False
302,02:43:33,2,0,-10.01,False
303,02:43:34,64,0,-10.64,False
304,02:43:34,64,0,-10.64,False
305,02:43:34,64,0,-10.64,False
306,02:43:35,64,0,-10.64,False
307,02:43:35,64,0,-10.64,False
308,02:43:35,64,0,-10.64,False
309,02:43:35,64,0,-10.64,False
310,02:43:36,64,0,-10.64,False
311,02:43:36,2,0,-10.01,False
312,02:43:36,64,0,-10.64,False
313,02:43:36,64,0,-10.64,False
314,02:43:37,64,0,-10.64,False
315,02:43:37,64,0,-10.64,False
316,02:43:37,64,0,-10.64,False
317,02:43:38,64,0,-10.64,False
318,02:43:38,1,0,-10.0,False
319,02:43:38,64,0,-10.64,False
320,02:43:38,2,0,-10.01,False
321,02:43:38,64,0,-10.64,False
322,02:43:39,64,0,-10.64,False
323,02:43:39,64,0,-10.64,False
324,02:43:39,64,0,-10.64,False
325,02:43:39,2,0,-10.01,False
326,02:43:40,64,0,-10.64,False
327,02:43:40,64,0,-10.64,False
328,02:43:40,64,0,-10.64,False
329,02:43:41,64,0,-10.64,False
330,02:43:41,64,0,-10.64,False
331,02:43:41,64,0,-10.64,False
332,02:43:41,64,0,-10.64,False
333,02:43:42,64,0,-10.64,False
334,02:43:42,2,0,-10.01,False
335,02:43:42,64,0,-10.64,False
336,02:43:42,64,0,-10.64,False
337,02:43:43,64,0,-10.64,False
338,02:43:43,64,0,-10.64,False
339,02:43:43,2,0,-10.01,False
340,02:43:43,64,0,-10.64,False
341,02:43:44,66,1,-8.14999999999999,False
342,02:43:44,64,0,-10.64,False
343,02:43:44,64,0,-10.64,False
344,02:43:44,64,0,-10.64,False
345,02:43:45,64,0,-10.64,False
346,02:43:45,2,0,-10.01,False
347,02:43:45,64,0,-10.64,False
348,02:43:45,2,0,-10.01,False
349,02:43:45,64,0,-10.64,False
350,02:43:46,66,1,-8.14999999999999,False
351,02:43:46,64,0,-10.64,False
352,02:43:46,1,0,-10.0,False
353,02:43:46,64,0,-10.64,False
354,02:43:47,64,0,-10.64,False
355,02:43:47,1,0,-10.0,False
356,02:43:47,64,0,-10.64,False
357,02:43:47,64,0,-10.64,False
358,02:43:48,64,0,-10.64,False
359,02:43:48,64,0,-10.64,False
360,02:43:48,64,0,-10.64,False
361,02:43:49,64,0,-10.64,False
362,02:43:49,64,0,-10.64,False
363,02:43:49,1,0,-10.0,False
364,02:43:49,64,0,-10.64,False
365,02:43:49,2,0,-10.01,False
366,02:43:50,64,0,-10.64,False
367,02:43:50,2,0,-10.01,False
368,02:43:50,66,1,-8.14999999999999,False
