,time,steps,apples,scores,wins
509,13:40:51,2,0,-10.01,False
510,13:40:51,64,0,-10.64,False
511,13:40:51,2,0,-10.01,False
512,13:40:51,2,0,-10.01,False
513,13:40:52,64,0,-10.64,False
514,13:40:52,64,0,-10.64,False
515,13:40:52,41,0,-10.4,False
516,13:40:53,64,0,-10.64,False
517,13:40:53,64,0,-10.64,False
518,13:40:53,68,2,-5.483587301587299,False
519,13:40:54,64,0,-10.630999999999998,False
520,13:40:54,35,0,-10.34,False
521,13:40:54,2,0,-10.01,False
522,13:40:54,1,0,-10.0,False
523,13:40:54,64,0,-10.64,False
524,13:40:55,64,0,-10.64,False
525,13:40:55,64,0,-10.64,False
526,13:40:56,64,0,-10.64,False
527,13:40:56,2,0,-10.01,False
528,13:40:56,64,0,-10.64,False
529,13:40:56,2,0,-10.01,False
530,13:40:56,1,0,-10.0,False
531,13:40:56,64,0,-10.64,False
532,13:40:57,64,0,-10.64,False
533,13:40:57,64,0,-10.64,False
534,13:40:58,64,0,-10.64,False
535,13:40:58,2,0,-10.01,False
536,13:40:58,64,0,-10.64,False
537,13:40:59,66,1,-8.092634920634918,False
538,13:40:59,64,0,-10.630999999999998,False
539,13:40:59,2,0,-10.01,False
540,13:40:59,64,0,-10.64,False
541,13:41:00,64,0,-10.64,False
542,13:41:00,64,0,-10.64,False
543,13:41:01,64,0,-10.64,False
544,13:41:01,2,0,-10.01,False
545,13:41:01,64,0,-10.64,False
546,13:41:01,2,0,-10.01,False
547,13:41:01,2,0,-10.01,False
548,13:41:01,2,0,-10.01,False
549,13:41:01,2,0,-10.01,False
550,13:41:02,64,0,-10.64,False
551,13:41:02,2,0,-10.01,False
552,13:41:02,64,0,-10.64,False
553,13:41:02,64,0,-10.64,False
554,13:41:03,64,0,-10.64,False
555,13:41:03,1,0,-10.0,False
556,13:41:03,64,0,-10.64,False
557,13:41:04,64,0,-10.64,False
558,13:41:04,2,0,-10.01,False
559,13:41:04,64,0,-10.64,False
560,13:41:05,64,0,-10.64,False
561,13:41:05,1,0,-10.0,False
562,13:41:05,2,0,-10.01,False
563,13:41:05,64,0,-10.64,False
564,13:41:05,2,0,-10.01,False
565,13:41:05,64,0,-10.64,False
566,13:41:06,64,0,-10.64,False
567,13:41:06,67,1,-8.121634920634918,False
568,13:41:06,1,0,-10.0,False
569,13:41:07,64,0,-10.65,False
570,13:41:07,64,0,-10.64,False
571,13:41:07,64,0,-10.64,False
572,13:41:08,64,0,-10.64,False
573,13:41:08,2,0,-10.01,False
574,13:41:08,64,0,-10.64,False
575,13:41:09,64,0,-10.64,False
576,13:41:09,64,0,-10.64,False
577,13:41:09,1,0,-10.0,False
578,13:41:09,64,0,-10.64,False
579,13:41:10,64,0,-10.64,False
580,13:41:10,2,0,-10.01,False
581,13:41:10,64,0,-10.64,False
582,13:41:11,67,1,-8.102634920634918,False
583,13:41:11,64,0,-10.630999999999998,False
584,13:41:11,2,0,-10.01,False
585,13:41:12,64,0,-10.64,False
586,13:41:12,2,0,-10.01,False
587,13:41:12,64,0,-10.64,False
588,13:41:12,1,0,-10.0,False
589,13:41:12,64,0,-10.64,False
590,13:41:13,64,0,-10.64,False
591,13:41:13,2,0,-10.01,False
592,13:41:13,1,0,-10.0,False
593,13:41:13,64,0,-10.64,False
594,13:41:14,64,0,-10.64,False
595,13:41:14,64,0,-10.64,False
596,13:41:14,64,0,-10.64,False
597,13:41:15,64,0,-10.64,False
598,13:41:15,64,0,-10.64,False
599,13:41:16,64,0,-10.64,False
600,13:41:16,1,0,-10.0,False
601,13:41:16,64,0,-10.64,False
602,13:41:17,64,0,-10.64,False
603,13:41:17,1,0,-10.0,False
604,13:41:17,64,0,-10.64,False
605,13:41:17,64,0,-10.64,False
606,13:41:18,64,0,-10.64,False
607,13:41:18,1,0,-10.0,False
608,13:41:18,64,0,-10.64,False
609,13:41:19,64,0,-10.64,False
610,13:41:19,64,0,-10.64,False
611,13:41:19,64,0,-10.64,False
612,13:41:20,64,0,-10.64,False
613,13:41:20,64,0,-10.64,False
614,13:41:21,64,0,-10.64,False
615,13:41:21,64,0,-10.64,False
616,13:41:22,65,1,-8.082634920634918,False
617,13:41:22,64,0,-10.65,False
618,13:41:22,64,0,-10.64,False
619,13:41:23,64,0,-10.64,False
620,13:41:23,66,1,-8.092634920634918,False
621,13:41:24,64,0,-10.65,False
622,13:41:24,64,0,-10.64,False
623,13:41:24,1,0,-10.0,False
624,13:41:24,1,0,-10.0,False
625,13:41:24,64,0,-10.64,False
626,13:41:24,2,0,-10.01,False
627,13:41:24,1,0,-10.0,False
628,13:41:24,1,0,-10.0,False
629,13:41:25,64,0,-10.64,False
630,13:41:25,64,0,-10.64,False
631,13:41:26,64,0,-10.64,False
632,13:41:26,64,0,-10.64,False
633,13:41:26,1,0,-10.0,False
634,13:41:26,2,0,-10.01,False
635,13:41:27,64,0,-10.64,False
636,13:41:27,64,0,-10.64,False
637,13:41:27,1,0,-10.0,False
638,13:41:27,64,0,-10.64,False
639,13:41:27,2,0,-10.01,False
640,13:41:28,64,0,-10.64,False
641,13:41:28,64,0,-10.64,False
642,13:41:29,64,0,-10.64,False
643,13:41:29,1,0,-10.0,False
644,13:41:29,64,0,-10.64,False
645,13:41:29,64,0,-10.64,False
646,13:41:30,64,0,-10.64,False
647,13:41:30,64,0,-10.64,False
648,13:41:31,64,0,-10.64,False
649,13:41:31,64,0,-10.64,False
650,13:41:31,64,0,-10.64,False
651,13:41:32,64,0,-10.64,False
652,13:41:32,64,0,-10.64,False
653,13:41:33,64,0,-10.64,False
654,13:41:33,64,0,-10.64,False
655,13:41:34,64,0,-10.64,False
656,13:41:34,64,0,-10.64,False
657,13:41:34,2,0,-10.01,False
658,13:41:34,64,0,-10.64,False
659,13:41:34,2,0,-10.01,False
660,13:41:35,64,0,-10.64,False
661,13:41:35,64,0,-10.64,False
662,13:41:35,1,0,-10.0,False
663,13:41:36,64,0,-10.64,False
664,13:41:36,64,0,-10.64,False
665,13:41:36,64,0,-10.64,False
666,13:41:37,64,0,-10.64,False
667,13:41:37,64,0,-10.64,False
668,13:41:38,64,0,-10.64,False
669,13:41:38,64,0,-10.64,False
670,13:41:39,64,0,-10.64,False
671,13:41:39,64,0,-10.64,False
672,13:41:39,64,0,-10.64,False
673,13:41:40,64,0,-10.64,False
674,13:41:40,64,0,-10.64,False
675,13:41:41,64,0,-10.64,False
676,13:41:41,1,0,-10.0,False
677,13:41:41,2,0,-10.01,False
678,13:41:41,64,0,-10.64,False
679,13:41:41,1,0,-10.0,False
680,13:41:41,64,0,-10.64,False
681,13:41:42,64,0,-10.64,False
682,13:41:42,64,0,-10.64,False
683,13:41:43,64,0,-10.64,False
684,13:41:43,64,0,-10.64,False
685,13:41:44,64,0,-10.64,False
686,13:41:44,64,0,-10.64,False
687,13:41:44,64,0,-10.64,False
688,13:41:45,64,0,-10.64,False
689,13:41:45,2,0,-10.01,False
690,13:41:45,1,0,-10.0,False
691,13:41:45,2,0,-10.01,False
692,13:41:45,64,0,-10.64,False
693,13:41:45,1,0,-10.0,False
694,13:41:46,64,0,-10.64,False
695,13:41:46,64,0,-10.64,False
696,13:41:46,64,0,-10.64,False
697,13:41:47,64,0,-10.64,False
698,13:41:47,64,0,-10.64,False
699,13:41:47,2,0,-10.01,False
700,13:41:48,64,0,-10.64,False
701,13:41:48,2,0,-10.01,False
702,13:41:48,64,0,-10.64,False
703,13:41:48,64,0,-10.64,False
704,13:41:48,1,0,-10.0,False
705,13:41:48,2,0,-10.01,False
706,13:41:49,64,0,-10.64,False
707,13:41:49,64,0,-10.64,False
708,13:41:49,1,0,-10.0,False
709,13:41:50,64,0,-10.64,False
